text,url,table_index,link_type
"Zimbabwe in Ireland ODI Series, 2021",https://www.espncricinfo.com/series/zimbabwe-tour-of-ireland-odis-2021-1251945/match-schedule-fixtures-and-results,1,series
"Ireland in West Indies ODI Series, 2021/22",https://www.espncricinfo.com/series/ireland-in-west-indies-odis-2021-22-1292568/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Sri Lanka ODI Series, 2021/22",https://www.espncricinfo.com/series/zimbabwe-in-sri-lanka-odis-2021-22-1294727/match-schedule-fixtures-and-results,1,series
"India in South Africa ODI Series, 2021/22",https://www.espncricinfo.com/series/india-in-south-africa-odis-2021-22-1277062/match-schedule-fixtures-and-results,1,series
"Afghanistan v Netherlands ODI Series (in Qatar), 2021/22",https://www.espncricinfo.com/series/afghanistan-v-netherlands-2021-22-1295180/match-schedule-fixtures-and-results,1,series
"West Indies in India ODI Series, 2021/22",https://www.espncricinfo.com/series/west-indies-in-india-odis-2021-22-1278662/match-schedule-fixtures-and-results,1,series
"Afghanistan in Bangladesh ODI Series, 2021/22",https://www.espncricinfo.com/series/afghanistan-in-bangladesh-odi-series-2021-22-1299827/match-schedule-fixtures-and-results,1,series
"Bangladesh in South Africa ODI Series, 2021/22",https://www.espncricinfo.com/series/bangladesh-in-south-africa-odis-2021-22-1277071/match-schedule-fixtures-and-results,1,series
"Papua New Guinea in Nepal ODI Series, 2021/22",https://www.espncricinfo.com/series/papua-new-guinea-in-nepal-odis-2021-22-1305492/match-schedule-fixtures-and-results,1,series
"Australia in Pakistan ODI Series, 2021/22",https://www.espncricinfo.com/series/australia-in-pakistan-odis-2021-22-1288302/match-schedule-fixtures-and-results,1,series
"Netherlands in New Zealand ODI Series, 2021/22",https://www.espncricinfo.com/series/netherlands-in-new-zealand-odis-2021-22-1288972/match-schedule-fixtures-and-results,1,series
"West Indies in Netherlands ODI Series, 2022",https://www.espncricinfo.com/series/west-indies-in-netherlands-odis-2022-1302347/match-schedule-fixtures-and-results,1,series
"Afghanistan in Zimbabwe ODI Series, 2022",https://www.espncricinfo.com/series/afghanistan-in-zimbabwe-odis-2022-1310919/match-schedule-fixtures-and-results,1,series
"West Indies in Pakistan ODI Series, 2022",https://www.espncricinfo.com/series/west-indies-in-pakistan-odis-2022-1314915/match-schedule-fixtures-and-results,1,series
"England in Netherlands ODI Series, 2022",https://www.espncricinfo.com/series/england-in-netherlands-odis-2022-1281443/match-schedule-fixtures-and-results,1,series
"Australia in Sri Lanka ODI Series, 2022",https://www.espncricinfo.com/series/australia-in-sri-lanka-odis-2022-1307291/match-schedule-fixtures-and-results,1,series
"New Zealand in Ireland ODI Series, 2022",https://www.espncricinfo.com/series/new-zealand-in-ireland-odis-2022-1303302/match-schedule-fixtures-and-results,1,series
"Bangladesh in West Indies ODI Series, 2022",https://www.espncricinfo.com/series/bangladesh-in-west-indies-odis-2022-1317146/match-schedule-fixtures-and-results,1,series
"India in England ODI Series, 2022",https://www.espncricinfo.com/series/india-in-england-odis-2022-1276895/match-schedule-fixtures-and-results,1,series
"South Africa in England ODI Series, 2022",https://www.espncricinfo.com/series/south-africa-in-england-odis-2022-1276897/match-schedule-fixtures-and-results,1,series
"India in West Indies ODI Series, 2022",https://www.espncricinfo.com/series/india-in-west-indies-odis-2022-1317886/match-schedule-fixtures-and-results,1,series
"New Zealand in Scotland ODI Match, 2022",https://www.espncricinfo.com/series/new-zealand-in-scotland-odi-2022-1307474/match-schedule-fixtures-and-results,1,series
"Bangladesh in Zimbabwe ODI Series, 2022",https://www.espncricinfo.com/series/bangladesh-in-zimbabwe-odis-2022-1323289/match-schedule-fixtures-and-results,1,series
"New Zealand in West Indies ODI Series, 2022",https://www.espncricinfo.com/series/new-zealand-in-west-indies-odis-2022-1317890/match-schedule-fixtures-and-results,1,series
"Pakistan in Netherlands ODI Series, 2022",https://www.espncricinfo.com/series/pakistan-in-netherlands-odis-2022-1311731/match-schedule-fixtures-and-results,1,series
"India in Zimbabwe ODI Series, 2022",https://www.espncricinfo.com/series/india-in-zimbabwe-odis-2022-1325548/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Australia ODI Series, 2022",https://www.espncricinfo.com/series/zimbabwe-in-australia-odis-2022-1317457/match-schedule-fixtures-and-results,1,series
"Chappell-Hadlee Trophy [New Zealand in Australia], 2022",https://www.espncricinfo.com/series/chappell-hadlee-trophy-2022-1330869/match-schedule-fixtures-and-results,1,series
"South Africa in India ODI Series, 2022/23",https://www.espncricinfo.com/series/south-africa-in-india-odis-2022-23-1327502/match-schedule-fixtures-and-results,1,series
"United Arab Emirates in Nepal ODI Series, 2022/23",https://www.espncricinfo.com/series/united-arab-emirates-in-nepal-odis-2022-23-1343513/match-schedule-fixtures-and-results,1,series
"England in Australia ODI Series, 2022/23",https://www.espncricinfo.com/series/england-in-australia-odis-2022-23-1317468/match-schedule-fixtures-and-results,1,series
"Afghanistan in Sri Lanka ODI Series, 2022/23",https://www.espncricinfo.com/series/afghanistan-in-sri-lanka-odis-2022-23-1340531/match-schedule-fixtures-and-results,1,series
"India in New Zealand ODI Series, 2022/23",https://www.espncricinfo.com/series/india-in-new-zealand-odis-2022-23-1322274/match-schedule-fixtures-and-results,1,series
"India in Bangladesh ODI Series, 2022/23",https://www.espncricinfo.com/series/india-in-bangladesh-odis-2022-23-1340843/match-schedule-fixtures-and-results,1,series
"New Zealand in Pakistan ODI Series, 2022/23",https://www.espncricinfo.com/series/new-zealand-in-pakistan-odis-2022-23-1339580/match-schedule-fixtures-and-results,1,series
"Sri Lanka in India ODI Series, 2022/23",https://www.espncricinfo.com/series/sri-lanka-in-india-odis-2022-23-1348632/match-schedule-fixtures-and-results,1,series
"Ireland in Zimbabwe ODI Series, 2022/23",https://www.espncricinfo.com/series/ireland-in-zimbabwe-odis-2022-23-1348322/match-schedule-fixtures-and-results,1,series
"New Zealand in India ODI Series, 2022/23",https://www.espncricinfo.com/series/new-zealand-in-india-odis-2022-23-1348634/match-schedule-fixtures-and-results,1,series
"England in South Africa ODI Series, 2022/23",https://www.espncricinfo.com/series/england-in-south-africa-odis-2022-23-1339565/match-schedule-fixtures-and-results,1,series
"England in Bangladesh ODI Series, 2022/23",https://www.espncricinfo.com/series/england-in-bangladesh-odis-2022-23-1351395/match-schedule-fixtures-and-results,1,series
"West Indies in South Africa ODI Series, 2022/23",https://www.espncricinfo.com/series/west-indies-in-south-africa-odis-2022-23-1339570/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2022/23",https://www.espncricinfo.com/series/australia-in-india-odis-2022-23-1348639/match-schedule-fixtures-and-results,1,series
"Ireland in Bangladesh ODI Series, 2022/23",https://www.espncricinfo.com/series/ireland-in-bangladesh-odis-2022-23-1355711/match-schedule-fixtures-and-results,1,series
"Netherlands in Zimbabwe ODI Series, 2022/23",https://www.espncricinfo.com/series/netherlands-in-zimbabwe-odi-series-2022-23-1362376/match-schedule-fixtures-and-results,1,series
"Sri Lanka in New Zealand ODI Series, 2022/23",https://www.espncricinfo.com/series/sri-lanka-tour-of-new-zealand-odis-2022-23-1322353/match-schedule-fixtures-and-results,1,series
"Netherlands in South Africa ODI Series, 2021/22-2022/23",https://www.espncricinfo.com/series/netherlands-in-south-africa-odis-2021-22-2022-23-1277057/match-schedule-fixtures-and-results,1,series
"ICC Cricket World Cup Qualifier Play-off (Canada, Jersey, Namibia, Papua New Guinea, United Arab Emirates, United States of America in Namibia), 2023",https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-play-off-2023-1365085/match-schedule-fixtures-and-results,1,series
"ACC Men's Premier Cup (in Nepal), 2023",https://www.espncricinfo.com/series/acc-men-s-premier-cup-2023-1367844/match-schedule-fixtures-and-results,1,series
"New Zealand in Pakistan ODI Series, 2023",https://www.espncricinfo.com/series/new-zealand-in-pakistan-odis-2023-1339585/match-schedule-fixtures-and-results,1,series
"Ireland v Bangladesh ODI Series (in England), 2023",https://www.espncricinfo.com/series/ireland-v-bangladesh-odi-series-2023-1364122/match-schedule-fixtures-and-results,1,series
"Afghanistan in Sri Lanka ODI Series, 2023",https://www.espncricinfo.com/series/afghanistan-in-sri-lanka-odis-2023-1376999/match-schedule-fixtures-and-results,1,series
"West Indies in United Arab Emirates ODI Series, 2023",https://www.espncricinfo.com/series/west-indies-in-united-arab-emirates-odis-2023-1376997/match-schedule-fixtures-and-results,1,series
"ICC Cricket World Cup Qualifier (in Zimbabwe), 2023",https://www.espncricinfo.com/series/icc-cricket-world-cup-qualifier-2023-1377745/match-schedule-fixtures-and-results,1,series
"Afghanistan in Bangladesh ODI Series, 2023",https://www.espncricinfo.com/series/afghanistan-in-bangladesh-odis-2023-1377003/match-schedule-fixtures-and-results,1,series
"India in West Indies ODI Series, 2023",https://www.espncricinfo.com/series/india-in-west-indies-odis-2023-1381203/match-schedule-fixtures-and-results,1,series
"Afghanistan v Pakistan ODI Series (in Sri Lanka), 2023",https://www.espncricinfo.com/series/afghanistan-v-pakistan-odis-2023-1390343/match-schedule-fixtures-and-results,1,series
"New Zealand in England ODI Series, 2023",https://www.espncricinfo.com/series/new-zealand-in-england-odis-2023-1336041/match-schedule-fixtures-and-results,1,series
"Asia Cup (Afghanistan, Bangladesh, India, Nepal, Pakistan, Sri Lanka in Pakistan/Sri Lanka), 2023",https://www.espncricinfo.com/series/asia-cup-2023-1388374/match-schedule-fixtures-and-results,1,series
"Australia in South Africa ODI Series, 2023/24",https://www.espncricinfo.com/series/australia-tour-of-south-africa-odis-2023-24-1373564/match-schedule-fixtures-and-results,1,series
"Ireland in England ODI Series, 2023",https://www.espncricinfo.com/series/ireland-in-england-odis-2023-1336126/match-schedule-fixtures-and-results,1,series
"New Zealand in Bangladesh ODI Series, 2023",https://www.espncricinfo.com/series/new-zealand-in-bangladesh-odis-2023-1395687/match-schedule-fixtures-and-results,1,series
"Australia in India ODI Series, 2023/24",https://www.espncricinfo.com/series/australia-in-india-odis-2023-24-1389382/match-schedule-fixtures-and-results,1,series
"ICC Cricket World Cup (in India), 2023/24",https://www.espncricinfo.com/series/icc-cricket-world-cup-2023-24-1367856/match-schedule-fixtures-and-results,1,series
"England in West Indies ODI Series, 2023/24",https://www.espncricinfo.com/series/england-tour-of-west-indies-odis-2023-24-1373559/match-schedule-fixtures-and-results,1,series
"Ireland in Zimbabwe ODI Series, 2023/24",https://www.espncricinfo.com/series/ireland-in-zimbabwe-odis-2023-24-1408101/match-schedule-fixtures-and-results,1,series
"India in South Africa ODI Series, 2023/24",https://www.espncricinfo.com/series/india-in-south-africa-odis-2023-24-1387594/match-schedule-fixtures-and-results,1,series
"Bangladesh in New Zealand ODI Series, 2023/24",https://www.espncricinfo.com/series/bangladesh-in-new-zealand-odis-2023-24-1388179/match-schedule-fixtures-and-results,1,series
"Zimbabwe in Sri Lanka ODI Series, 2023/24",https://www.espncricinfo.com/series/zimbabwe-in-sri-lanka-odis-2023-24-1412537/match-schedule-fixtures-and-results,1,series
"West Indies in Australia ODI Series, 2023/24",https://www.espncricinfo.com/series/west-indies-in-australia-odis-2023-24-1375839/match-schedule-fixtures-and-results,1,series
"Canada in Nepal ODI Series, 2023/24",https://www.espncricinfo.com/series/nepal-vs-canada-odis-2023-24-1420216/match-schedule-fixtures-and-results,1,series
"Afghanistan in Sri Lanka ODI Series, 2023/24",https://www.espncricinfo.com/series/sri-lanka-vs-afghanistan-odis-2023-24-1416070/match-schedule-fixtures-and-results,1,series
"Afghanistan v Ireland ODI Series (in United Arab Emirates), 2023/24",https://www.espncricinfo.com/series/afghanistan-v-ireland-odis-2023-24-1416066/match-schedule-fixtures-and-results,1,series
"Sri Lanka in Bangladesh ODI Series, 2023/24",https://www.espncricinfo.com/series/bangladesh-vs-sri-lanka-odis-2023-24-1419821/match-schedule-fixtures-and-results,1,series
"India in Sri Lanka ODI Series, 2024",https://www.espncricinfo.com/series/india-in-sri-lanka-odis-2024-1442986/match-schedule-fixtures-and-results,1,series
"Afghanistan v South Africa ODI Series (in United Arab Emirates), 2024",https://www.espncricinfo.com/series/afghanistan-v-south-africa-odis-2024-1445816/match-schedule-fixtures-and-results,1,series
"Australia in England ODI Series, 2024",https://www.espncricinfo.com/series/australia-in-england-odis-2024-1385676/match-schedule-fixtures-and-results,1,series
"Ireland v South Africa ODI Series (in United Arab Emirates), 2024/25",https://www.espncricinfo.com/series/ireland-v-south-africa-odis-2024-25-1431084/match-schedule-fixtures-and-results,1,series
"West Indies in Sri Lanka ODI Series, 2024/25",https://www.espncricinfo.com/series/west-indies-in-sri-lanka-odis-2024-25-1451812/match-schedule-fixtures-and-results,1,series
"England in West Indies ODI Series, 2024/25",https://www.espncricinfo.com/series/west-indies-vs-england-odis-2024-25-1433355/match-schedule-fixtures-and-results,1,series
"Pakistan in Australia ODI Series, 2024/25",https://www.espncricinfo.com/series/australia-vs-pakistan-odis-2024-25-1426545/match-schedule-fixtures-and-results,1,series
"Afghanistan v Bangladesh ODI Series (in United Arab Emirates), 2024/25",https://www.espncricinfo.com/series/afghanistan-v-bangladesh-odis-2024-25-1453069/match-schedule-fixtures-and-results,1,series
"New Zealand in Sri Lanka ODI Series, 2024/25",https://www.espncricinfo.com/series/new-zealand-in-sri-lanka-odis-2024-25-1456439/match-schedule-fixtures-and-results,1,series
"Pakistan in Zimbabwe ODI Series, 2024/25",https://www.espncricinfo.com/series/pakistan-in-zimbabwe-odis-2024-25-1444643/match-schedule-fixtures-and-results,1,series
"Bangladesh in West Indies ODI Series, 2024/25",https://www.espncricinfo.com/series/west-indies-vs-bangladesh-odis-2024-25-1433359/match-schedule-fixtures-and-results,1,series
"Afghanistan in Zimbabwe ODI Series, 2024/25",https://www.espncricinfo.com/series/afghanistan-in-zimbabwe-odis-2024-25-1457918/match-schedule-fixtures-and-results,1,series
"Pakistan in South Africa ODI Series, 2024/25",https://www.espncricinfo.com/series/south-africa-vs-pakistan-odis-2024-25-1432207/match-schedule-fixtures-and-results,1,series
"Sri Lanka in New Zealand ODI Series, 2024/25",https://www.espncricinfo.com/series/new-zealand-vs-sri-lanka-odis-2024-25-1443539/match-schedule-fixtures-and-results,1,series
"England in India ODI Series, 2024/25",https://www.espncricinfo.com/series/england-in-india-odis-2024-25-1439852/match-schedule-fixtures-and-results,1,series
"Pakistan Tri-Nation Series (New Zealand, Pakistan, South Africa), 2024/25",https://www.espncricinfo.com/series/pakistan-tri-nation-series-2024-25-1442210/match-schedule-fixtures-and-results,1,series
"Australia in Sri Lanka ODI Series, 2024/25",https://www.espncricinfo.com/series/australia-in-sri-lanka-odis-2024-25-1459902/match-schedule-fixtures-and-results,1,series
"Ireland in Zimbabwe ODI Series, 2024/25",https://www.espncricinfo.com/series/ireland-in-zimbabwe-odis-2024-25-1467465/match-schedule-fixtures-and-results,1,series
"ICC Champions Trophy (in Pakistan/United Arab Emirates), 2024/25",https://www.espncricinfo.com/series/icc-champions-trophy-2024-25-1459031/match-schedule-fixtures-and-results,1,series
"Pakistan in New Zealand ODI Series, 2024/25",https://www.espncricinfo.com/series/new-zealand-vs-pakistan-odis-2024-25-1443542/match-schedule-fixtures-and-results,1,series
"West Indies in Ireland ODI Series, 2025",https://www.espncricinfo.com/series/west-indies-in-ireland-odis-2025-1472505/match-schedule-fixtures-and-results,1,series
"West Indies in England ODI Series, 2025",https://www.espncricinfo.com/series/west-indies-in-england-odis-2025-1448332/match-schedule-fixtures-and-results,1,series
"ICC Men's Cricket World Cup League 2, 2023/24-2027",https://www.espncricinfo.com/series/icc-men-s-cricket-world-cup-league-2-2023-24-2027-1420525/match-schedule-fixtures-and-results,1,series
"Bangladesh in Sri Lanka ODI Series, 2025",https://www.espncricinfo.com/series/bangladesh-in-sri-lanka-odis-2025-1485501/match-schedule-fixtures-and-results,1,series
